start result analysis from detection_results.pkl
python/lib/python2.7/site-packages/matplotlib/backends/
svg
svg
matplotlib.backends.backend_svg

    Compute the ratio of prediect correct V.S. class error V.S. localization error V.S. BG
    for different category objects' in multi scale
    
IoU threshold is between 0.1 and 0.5
Score threshold is 0.01
ClassName       	Detection Number	Correct                                         	Class error                                     	Localization error                              	BG trap                                         
                	                	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           
================= unsorted =================
remote          	           728.0	  0.175824175824	  0.116758241758	 0.0315934065934	  0.010989010989	0.00686813186813	0.00274725274725	  0.193681318681	  0.105769230769	 0.0343406593407	  0.232142857143	 0.0824175824176	0.00686813186813
wine glass      	           819.0	  0.136752136752	  0.111111111111	 0.0793650793651	 0.0952380952381	  0.030525030525	  0.015873015873	   0.15873015873	  0.108669108669	 0.0671550671551	  0.150183150183	  0.037851037851	0.00854700854701
cake            	           820.0	 0.0512195121951	  0.123170731707	  0.153658536585	0.00365853658537	0.00731707317073	 0.0219512195122	  0.143902439024	  0.176829268293	  0.179268292683	 0.0451219512195	 0.0512195121951	 0.0426829268293
donut           	           896.0	  0.113839285714	  0.103794642857	  0.110491071429	0.00111607142857	0.00892857142857	0.00669642857143	  0.331473214286	  0.137276785714	 0.0758928571429	 0.0502232142857	 0.0368303571429	       0.0234375
hot dog         	           254.0	 0.0433070866142	  0.133858267717	  0.169291338583	             0.0	0.00393700787402	 0.0157480314961	 0.0984251968504	  0.236220472441	  0.153543307087	 0.0354330708661	 0.0708661417323	 0.0393700787402
teddy bear      	           465.0	 0.0279569892473	 0.0752688172043	  0.251612903226	             0.0	 0.0150537634409	0.00645161290323	 0.0516129032258	  0.120430107527	  0.249462365591	 0.0365591397849	 0.0967741935484	 0.0688172043011
baseball glove  	           310.0	  0.161290322581	   0.18064516129	 0.0161290322581	  0.106451612903	 0.0161290322581	             0.0	 0.0838709677419	 0.0290322580645	 0.0161290322581	   0.31935483871	 0.0709677419355	             0.0
pizza           	           674.0	 0.0222551928783	  0.100890207715	  0.238872403561	 0.0118694362018	0.00445103857567	0.00445103857567	  0.040059347181	  0.143916913947	  0.292284866469	 0.0192878338279	 0.0563798219585	 0.0652818991098
baseball bat    	           285.0	 0.0701754385965	  0.185964912281	  0.108771929825	 0.0175438596491	 0.0210526315789	0.00350877192982	 0.0982456140351	  0.238596491228	  0.133333333333	 0.0666666666667	 0.0421052631579	 0.0140350877193
tie             	           516.0	  0.172480620155	  0.118217054264	 0.0872093023256	  0.201550387597	0.00193798449612	0.00387596899225	  0.104651162791	 0.0852713178295	  0.093023255814	 0.0833333333333	 0.0368217054264	 0.0116279069767
cow             	           918.0	  0.128540305011	  0.113289760349	  0.136165577342	0.00217864923747	0.00217864923747	0.00435729847495	  0.226579520697	  0.155773420479	  0.116557734205	 0.0642701525054	 0.0239651416122	 0.0261437908497
cup             	          1963.0	  0.156393275599	  0.154355578197	 0.0713194090678	 0.0402445236882	   0.03158430973	0.00560366785532	  0.109526235354	 0.0529801324503	 0.0188487009679	  0.233316352522	  0.102394294447	 0.0234335201223
refrigerator    	           290.0	             0.0	 0.0413793103448	  0.341379310345	             0.0	0.00344827586207	 0.0241379310345	0.00344827586207	  0.051724137931	             0.3	0.00689655172414	  0.103448275862	  0.124137931034
cell phone      	           548.0	  0.166058394161	  0.138686131387	 0.0839416058394	  0.014598540146	0.00547445255474	0.00547445255474	  0.193430656934	 0.0656934306569	 0.0565693430657	  0.149635036496	  0.107664233577	 0.0127737226277
airplane        	           335.0	 0.0268656716418	  0.110447761194	  0.268656716418	0.00298507462687	0.00298507462687	0.00298507462687	 0.0537313432836	  0.116417910448	  0.286567164179	 0.0507462686567	 0.0298507462687	 0.0477611940299
mouse           	           238.0	  0.201680672269	  0.142857142857	  0.063025210084	0.00420168067227	0.00420168067227	             0.0	 0.0588235294118	 0.0210084033613	 0.0126050420168	  0.323529411765	  0.159663865546	0.00840336134454
keyboard        	           337.0	 0.0118694362018	  0.163204747774	  0.234421364985	0.00296735905045	 0.0148367952522	 0.0148367952522	 0.0148367952522	 0.0919881305638	   0.13056379822	  0.100890207715	  0.175074183976	 0.0445103857567
sandwich        	           346.0	  0.014450867052	 0.0635838150289	  0.338150289017	 0.0317919075145	 0.0173410404624	 0.0260115606936	             0.0	 0.0953757225434	  0.280346820809	 0.0202312138728	 0.0578034682081	 0.0549132947977
horse           	           593.0	 0.0472175379427	  0.128161888702	  0.242833052277	0.00505902192243	 0.0202360876897	0.00674536256324	  0.070826306914	  0.193929173693	  0.175379426644	 0.0337268128162	 0.0505902192243	 0.0252951096121
elephant        	           579.0	 0.0328151986183	  0.117443868739	   0.27633851468	0.00345423143351	0.00172711571675	0.00690846286701	 0.0397236614853	  0.167530224525	   0.27115716753	0.00690846286701	 0.0293609671848	 0.0466321243523
parking meter   	           110.0	 0.0818181818182	  0.127272727273	  0.218181818182	             0.0	             0.0	             0.0	 0.0818181818182	  0.154545454545	  0.190909090909	 0.0818181818182	 0.0272727272727	 0.0363636363636
train           	           415.0	             0.0	 0.0385542168675	  0.397590361446	             0.0	0.00240963855422	 0.0120481927711	0.00722891566265	  0.106024096386	  0.236144578313	 0.0481927710843	 0.0674698795181	 0.0843373493976
laptop          	           455.0	 0.0175824175824	  0.105494505495	  0.318681318681	0.00879120879121	 0.0263736263736	  0.032967032967	0.00879120879121	 0.0747252747253	  0.241758241758	 0.0285714285714	 0.0879120879121	 0.0483516483516
sports ball     	           473.0	  0.376321353066	 0.0591966173362	 0.0105708245243	 0.0253699788584	             0.0	0.00211416490486	  0.319238900634	  0.014799154334	0.00422832980973	  0.173361522199	  0.014799154334	             0.0
toilet          	           354.0	0.00564971751412	 0.0847457627119	  0.361581920904	             0.0	0.00282485875706	 0.0112994350282	0.00282485875706	 0.0621468926554	  0.276836158192	0.00564971751412	 0.0819209039548	  0.104519774011
tennis racket   	           424.0	 0.0778301886792	  0.257075471698	  0.127358490566	 0.0259433962264	0.00943396226415	0.00235849056604	  0.063679245283	   0.13679245283	  0.132075471698	  0.110849056604	 0.0377358490566	 0.0188679245283
tv              	           557.0	 0.0341113105925	  0.156193895871	  0.276481149013	0.00359066427289	 0.0233393177738	 0.0377019748654	 0.0143626570916	 0.0610412926391	 0.0915619389587	 0.0305206463196	  0.168761220826	  0.102333931777
skateboard      	           337.0	 0.0771513353116	  0.240356083086	  0.151335311573	 0.0237388724036	 0.0326409495549	0.00890207715134	 0.0949554896142	 0.0919881305638	 0.0949554896142	  0.103857566766	 0.0623145400593	 0.0178041543027
zebra           	           530.0	 0.0490566037736	  0.128301886792	             0.3	             0.0	             0.0	             0.0	 0.0754716981132	  0.166037735849	  0.198113207547	  0.022641509434	 0.0339622641509	 0.0264150943396
giraffe         	           429.0	  0.013986013986	  0.100233100233	  0.386946386946	             0.0	             0.0	0.00932400932401	 0.0512820512821	  0.114219114219	  0.207459207459	  0.041958041958	  0.048951048951	  0.025641025641
clock           	           447.0	  0.190156599553	  0.208053691275	  0.116331096197	0.00671140939597	             0.0	             0.0	 0.0782997762864	 0.0380313199105	  0.076062639821	   0.17225950783	 0.0715883668904	 0.0425055928412
bus             	           483.0	 0.0372670807453	  0.159420289855	  0.345755693582	 0.0165631469979	 0.0227743271222	 0.0269151138716	 0.0455486542443	  0.107660455487	  0.124223602484	 0.0124223602484	  0.055900621118	 0.0455486542443
microwave       	            90.0	 0.0444444444444	  0.344444444444	  0.177777777778	 0.0111111111111	 0.0111111111111	 0.0666666666667	 0.0222222222222	 0.0333333333333	 0.0444444444444	 0.0666666666667	  0.133333333333	 0.0444444444444
toaster         	            12.0	 0.0833333333333	  0.333333333333	  0.166666666667	             0.0	             0.0	             0.0	             0.0	  0.166666666667	             0.0	             0.0	            0.25	             0.0
dog             	           335.0	 0.0149253731343	  0.125373134328	  0.462686567164	             0.0	 0.0179104477612	 0.0119402985075	 0.0208955223881	  0.044776119403	  0.253731343284	0.00298507462687	 0.0208955223881	 0.0238805970149
cat             	           323.0	 0.0030959752322	  0.046439628483	  0.554179566563	             0.0	 0.0030959752322	0.00928792569659	0.00928792569659	 0.0185758513932	  0.303405572755	             0.0	  0.015479876161	 0.0371517027864
stop sign       	            87.0	  0.183908045977	  0.172413793103	  0.367816091954	 0.0114942528736	             0.0	             0.0	 0.0574712643678	 0.0114942528736	 0.0229885057471	 0.0459770114943	 0.0804597701149	 0.0459770114943
fire hydrant    	           126.0	  0.150793650794	  0.174603174603	  0.420634920635	             0.0	             0.0	             0.0	 0.0396825396825	  0.015873015873	  0.126984126984	 0.0396825396825	             0.0	  0.031746031746
bear            	            83.0	 0.0240963855422	  0.120481927711	  0.638554216867	             0.0	             0.0	             0.0	             0.0	 0.0120481927711	  0.168674698795	 0.0120481927711	             0.0	 0.0240963855422
frisbee         	           133.0	  0.345864661654	  0.375939849624	 0.0751879699248	             0.0	             0.0	             0.0	 0.0526315789474	 0.0451127819549	 0.0225563909774	 0.0676691729323	0.00751879699248	0.00751879699248
============================================
All Class       	        109445.0	 0.0847640367308	 0.0976015350176	  0.104472566129	 0.0227968385947	 0.0163095618804	 0.0112659326602	  0.170368678332	   0.13356480424	  0.118296861437	  0.127534377998	 0.0748503814701	 0.0381744255105
=============== sorted wt.o scale ==================
carrot          	          1961.0	  0.145334013259	 0.0316165221826	  0.434472208057	  0.388577256502
book            	          5919.0	  0.147491130258	 0.0160500084474	   0.51968237878	  0.316776482514
banana          	          2042.0	  0.148873653281	0.00832517140059	   0.57541625857	  0.267384916748
broccoli        	          1680.0	  0.154761904762	 0.0291666666667	          0.5125	  0.303571428571
skis            	          1189.0	   0.15559293524	 0.0967199327166	  0.479394449117	  0.268292682927
apple           	           995.0	  0.171859296482	 0.0452261306533	  0.377889447236	  0.405025125628
boat            	          1968.0	  0.172256097561	 0.0213414634146	  0.490853658537	  0.315548780488
bench           	          1619.0	    0.1723285979	   0.11673872761	  0.451513279802	  0.259419394688
dining table    	          3140.0	  0.178025477707	 0.0547770700637	  0.537898089172	  0.229299363057
spoon           	           790.0	  0.230379746835	 0.0936708860759	  0.325316455696	  0.350632911392
chair           	          5925.0	  0.231898734177	  0.170632911392	  0.355949367089	  0.241518987342
sink            	           827.0	  0.232164449819	 0.0157194679565	  0.488512696493	  0.263603385732
orange          	           969.0	  0.232198142415	 0.0732714138287	  0.383900928793	  0.310629514964
handbag         	          1504.0	  0.234707446809	  0.159574468085	  0.273271276596	  0.332446808511
knife           	           964.0	  0.236514522822	 0.0757261410788	  0.399377593361	  0.288381742739
toothbrush      	           155.0	  0.245161290323	0.00645161290323	  0.529032258065	   0.21935483871
oven            	           456.0	  0.245614035088	  0.030701754386	  0.491228070175	  0.232456140351
traffic light   	          1903.0	  0.260115606936	 0.0231213872832	  0.295848660011	   0.42091434577
bicycle         	           989.0	  0.260869565217	 0.0879676440849	  0.518705763397	    0.1324570273
car             	          6262.0	  0.270999680613	 0.0515809645481	  0.402587032897	  0.274832321942
bed             	           515.0	  0.281553398058	 0.0116504854369	  0.596116504854	   0.11067961165
scissors        	            81.0	  0.283950617284	             0.0	  0.567901234568	  0.148148148148
sheep           	          1172.0	  0.284129692833	 0.0341296928328	  0.476109215017	  0.205631399317
backpack        	           910.0	   0.29010989011	  0.156043956044	  0.302197802198	  0.251648351648
vase            	           769.0	  0.295188556567	 0.0624187256177	  0.249674902471	  0.392717815345
bowl            	          1778.0	  0.300337457818	 0.0928008998875	  0.194600674916	  0.412260967379
motorcycle      	          1079.0	  0.301204819277	 0.0583873957368	  0.544949026877	 0.0954587581094
couch           	           783.0	  0.301404853129	 0.0791826309068	  0.500638569604	   0.11877394636
bird            	          1062.0	  0.302259887006	0.00941619585687	  0.509416195857	  0.178907721281
bottle          	          2806.0	  0.305416963649	 0.0295794725588	  0.332858161083	  0.332145402708
truck           	          1175.0	  0.307234042553	  0.148085106383	  0.271489361702	  0.273191489362
surfboard       	           679.0	  0.309278350515	  0.020618556701	  0.444771723122	  0.225331369661
kite            	           905.0	  0.309392265193	 0.0906077348066	  0.435359116022	  0.164640883978
person          	         32848.0	  0.310125426206	 0.0256027764247	  0.458840720896	  0.205431076473
hair drier      	            16.0	          0.3125	             0.0	           0.625	          0.0625
potted plant    	           874.0	  0.318077803204	 0.0194508009153	  0.464530892449	  0.197940503432
suitcase        	           810.0	  0.318518518519	  0.058024691358	             0.5	  0.123456790123
fork            	           571.0	  0.318739054291	 0.0858143607706	  0.362521891419	   0.23292469352
snowboard       	           172.0	   0.31976744186	  0.122093023256	  0.383720930233	  0.174418604651
umbrella        	          1066.0	  0.319887429644	  0.105065666041	  0.445590994371	  0.129455909944
remote          	           728.0	  0.324175824176	 0.0206043956044	  0.333791208791	  0.321428571429
wine glass      	           819.0	  0.327228327228	  0.141636141636	  0.334554334554	  0.196581196581
cake            	           820.0	  0.328048780488	 0.0329268292683	             0.5	  0.139024390244
donut           	           896.0	        0.328125	 0.0167410714286	  0.544642857143	  0.110491071429
hot dog         	           254.0	  0.346456692913	 0.0196850393701	  0.488188976378	  0.145669291339
teddy bear      	           465.0	  0.354838709677	 0.0215053763441	  0.421505376344	  0.202150537634
baseball glove  	           310.0	  0.358064516129	  0.122580645161	  0.129032258065	  0.390322580645
pizza           	           674.0	  0.362017804154	 0.0207715133531	  0.476261127596	  0.140949554896
baseball bat    	           285.0	  0.364912280702	 0.0421052631579	  0.470175438596	  0.122807017544
tie             	           516.0	  0.377906976744	  0.207364341085	  0.282945736434	  0.131782945736
cow             	           918.0	  0.377995642702	0.00871459694989	  0.498910675381	  0.114379084967
cup             	          1963.0	  0.382068262863	 0.0774325012736	  0.181355068772	  0.359144167091
refrigerator    	           290.0	   0.38275862069	 0.0275862068966	  0.355172413793	  0.234482758621
cell phone      	           548.0	  0.388686131387	 0.0255474452555	  0.315693430657	  0.270072992701
airplane        	           335.0	  0.405970149254	 0.0089552238806	   0.45671641791	  0.128358208955
mouse           	           238.0	   0.40756302521	0.00840336134454	 0.0924369747899	  0.491596638655
keyboard        	           337.0	  0.409495548961	 0.0326409495549	  0.237388724036	  0.320474777448
sandwich        	           346.0	  0.416184971098	 0.0751445086705	  0.375722543353	  0.132947976879
horse           	           593.0	  0.418212478921	 0.0320404721754	  0.440134907251	  0.109612141653
elephant        	           579.0	  0.426597582038	 0.0120898100173	  0.478411053541	 0.0829015544041
parking meter   	           110.0	  0.427272727273	             0.0	  0.427272727273	  0.145454545455
train           	           415.0	  0.436144578313	 0.0144578313253	  0.349397590361	             0.2
laptop          	           455.0	  0.441758241758	 0.0681318681319	  0.325274725275	  0.164835164835
sports ball     	           473.0	  0.446088794926	 0.0274841437632	  0.338266384778	  0.188160676533
toilet          	           354.0	   0.45197740113	 0.0141242937853	  0.341807909605	   0.19209039548
tennis racket   	           424.0	  0.462264150943	 0.0377358490566	  0.332547169811	  0.167452830189
tv              	           557.0	  0.466786355476	  0.064631956912	  0.166965888689	  0.301615798923
skateboard      	           337.0	   0.46884272997	 0.0652818991098	  0.281899109792	  0.183976261128
zebra           	           530.0	  0.477358490566	             0.0	  0.439622641509	 0.0830188679245
giraffe         	           429.0	  0.501165501166	0.00932400932401	   0.37296037296	   0.11655011655
clock           	           447.0	  0.514541387025	0.00671140939597	  0.192393736018	  0.286353467562
bus             	           483.0	  0.542443064182	 0.0662525879917	  0.277432712215	  0.113871635611
microwave       	            90.0	  0.566666666667	 0.0888888888889	             0.1	  0.244444444444
toaster         	            12.0	  0.583333333333	             0.0	  0.166666666667	            0.25
dog             	           335.0	  0.602985074627	 0.0298507462687	  0.319402985075	 0.0477611940299
cat             	           323.0	  0.603715170279	 0.0123839009288	  0.331269349845	 0.0526315789474
stop sign       	            87.0	  0.724137931034	 0.0114942528736	 0.0919540229885	  0.172413793103
fire hydrant    	           126.0	  0.746031746032	             0.0	   0.18253968254	 0.0714285714286
bear            	            83.0	   0.78313253012	             0.0	  0.180722891566	 0.0361445783133
frisbee         	           133.0	  0.796992481203	             0.0	   0.12030075188	 0.0827067669173
============================================
All Class       	        109445.0	  0.286838137877	 0.0503723331354	  0.422230344008	  0.240559184979

    Compute the ratio of prediect correct V.S. class error V.S. localization error V.S. BG
    for different category objects' in multi scale
    
IoU threshold is between 0.1 and 0.5
Score threshold is 0.5
ClassName       	Detection Number	Correct                                         	Class error                                     	Localization error                              	BG trap                                         
                	                	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           	small           	medium          	large           
================= unsorted =================
person          	         13601.0	  0.153224027645	  0.222777736931	  0.251378575105	0.00573487243585	0.00749944856996	0.00272038820675	 0.0991103595324	  0.102565987795	 0.0622748327329	 0.0493346077494	 0.0291155062128	  0.014263657084
bicycle         	           327.0	  0.085626911315	  0.284403669725	  0.223241590214	 0.0183486238532	 0.0336391437309	0.00611620795107	 0.0825688073394	  0.100917431193	  0.113149847095	 0.0214067278287	 0.0152905198777	 0.0152905198777
car             	          2227.0	  0.275258194881	  0.188594521778	 0.0713964975303	 0.0211046250561	 0.0188594521778	0.00673551863493	  0.151773686574	 0.0808262236192	  0.031881454872	 0.0844185002245	 0.0525370453525	 0.0166142792995
motorcycle      	           403.0	 0.0446650124069	  0.245657568238	  0.369727047146	  0.014888337469	 0.0223325062035	0.00992555831266	0.00744416873449	 0.0868486352357	  0.166253101737	0.00496277915633	0.00496277915633	 0.0223325062035
airplane        	           170.0	 0.0529411764706	  0.182352941176	  0.464705882353	0.00588235294118	             0.0	             0.0	 0.0176470588235	 0.0764705882353	  0.176470588235	 0.0117647058824	             0.0	 0.0117647058824
bus             	           282.0	 0.0212765957447	  0.212765957447	  0.507092198582	0.00709219858156	0.00709219858156	 0.0248226950355	 0.0141843971631	 0.0460992907801	 0.0851063829787	0.00354609929078	 0.0390070921986	  0.031914893617
train           	           206.0	             0.0	 0.0485436893204	  0.703883495146	             0.0	             0.0	0.00485436893204	             0.0	 0.0582524271845	  0.135922330097	0.00970873786408	 0.0194174757282	 0.0194174757282
truck           	           370.0	 0.0567567567568	  0.189189189189	  0.275675675676	 0.0162162162162	 0.0324324324324	 0.0243243243243	 0.0378378378378	  0.121621621622	 0.0540540540541	 0.0324324324324	  0.110810810811	 0.0486486486486
boat            	           534.0	  0.151685393258	  0.159176029963	   0.14606741573	 0.0112359550562	0.00936329588015	0.00374531835206	  0.102996254682	  0.144194756554	 0.0936329588015	 0.0767790262172	  0.059925093633	 0.0411985018727
traffic light   	           685.0	  0.411678832117	  0.128467153285	 0.0204379562044	 0.0131386861314	             0.0	             0.0	   0.16204379562	 0.0233576642336	 0.0102189781022	  0.179562043796	 0.0467153284672	 0.0043795620438
fire hydrant    	            95.0	  0.157894736842	  0.210526315789	  0.515789473684	             0.0	             0.0	             0.0	 0.0105263157895	 0.0210526315789	 0.0526315789474	 0.0105263157895	             0.0	 0.0210526315789
stop sign       	            62.0	  0.177419354839	  0.241935483871	  0.516129032258	             0.0	             0.0	             0.0	 0.0161290322581	             0.0	             0.0	             0.0	 0.0483870967742	             0.0
parking meter   	            52.0	 0.0961538461538	  0.192307692308	  0.307692307692	             0.0	             0.0	             0.0	 0.0384615384615	  0.134615384615	 0.0961538461538	 0.0769230769231	             0.0	 0.0576923076923
bench           	           346.0	 0.0693641618497	   0.14161849711	  0.268786127168	 0.0028901734104	 0.0173410404624	  0.028901734104	 0.0317919075145	  0.106936416185	  0.164739884393	 0.0404624277457	 0.0809248554913	 0.0462427745665
bird            	           538.0	  0.193308550186	  0.152416356877	  0.124535315985	0.00185873605948	             0.0	             0.0	  0.338289962825	 0.0855018587361	 0.0241635687732	  0.042750929368	 0.0130111524164	 0.0241635687732
cat             	           210.0	             0.0	 0.0619047619048	  0.771428571429	             0.0	             0.0	0.00952380952381	 0.0047619047619	 0.0047619047619	  0.119047619048	             0.0	             0.0	 0.0285714285714
dog             	           206.0	 0.0194174757282	  0.194174757282	  0.621359223301	             0.0	0.00970873786408	             0.0	0.00970873786408	 0.0145631067961	  0.121359223301	             0.0	             0.0	0.00970873786408
horse           	           272.0	 0.0588235294118	  0.216911764706	  0.507352941176	0.00367647058824	 0.0147058823529	             0.0	0.00735294117647	 0.0735294117647	 0.0772058823529	0.00367647058824	 0.0330882352941	0.00367647058824
sheep           	           447.0	 0.0984340044743	  0.237136465324	  0.248322147651	             0.0	 0.0089485458613	 0.0111856823266	 0.0514541387025	  0.114093959732	 0.0738255033557	 0.0984340044743	 0.0425055928412	 0.0156599552573
cow             	           414.0	  0.200483091787	  0.195652173913	  0.251207729469	             0.0	 0.0024154589372	 0.0024154589372	  0.118357487923	  0.101449275362	 0.0579710144928	 0.0338164251208	 0.0144927536232	 0.0217391304348
elephant        	           315.0	 0.0349206349206	  0.187301587302	  0.453968253968	             0.0	             0.0	 0.0031746031746	0.00952380952381	   0.11746031746	  0.152380952381	 0.0031746031746	 0.0126984126984	 0.0253968253968
bear            	            69.0	             0.0	  0.144927536232	  0.724637681159	             0.0	             0.0	             0.0	             0.0	 0.0144927536232	 0.0869565217391	 0.0144927536232	             0.0	 0.0144927536232
zebra           	           302.0	 0.0629139072848	  0.201986754967	  0.476821192053	             0.0	             0.0	             0.0	 0.0264900662252	 0.0960264900662	 0.0927152317881	0.00662251655629	 0.0198675496689	 0.0165562913907
giraffe         	           252.0	  0.015873015873	  0.154761904762	  0.611111111111	             0.0	             0.0	             0.0	 0.0238095238095	 0.0436507936508	  0.111111111111	 0.0119047619048	0.00396825396825	 0.0238095238095
backpack        	           245.0	  0.159183673469	  0.334693877551	  0.102040816327	 0.0163265306122	 0.0408163265306	0.00816326530612	 0.0326530612245	  0.114285714286	 0.0734693877551	 0.0163265306122	 0.0612244897959	 0.0408163265306
umbrella        	           412.0	 0.0631067961165	  0.271844660194	  0.317961165049	 0.0291262135922	 0.0388349514563	0.00485436893204	 0.0291262135922	 0.0898058252427	 0.0995145631068	 0.0121359223301	 0.0218446601942	 0.0218446601942
handbag         	           370.0	  0.143243243243	  0.237837837838	 0.0918918918919	 0.0756756756757	 0.0567567567568	0.00810810810811	  0.072972972973	 0.0837837837838	 0.0351351351351	 0.0837837837838	 0.0891891891892	 0.0216216216216
tie             	           225.0	  0.271111111111	  0.244444444444	  0.155555555556	  0.115555555556	             0.0	0.00444444444444	 0.0666666666667	 0.0622222222222	            0.04	 0.0222222222222	 0.0133333333333	0.00444444444444
suitcase        	           305.0	  0.114754098361	  0.216393442623	  0.262295081967	 0.0131147540984	  0.016393442623	0.00655737704918	 0.0426229508197	  0.183606557377	 0.0852459016393	             0.0	 0.0295081967213	 0.0295081967213
frisbee         	           111.0	  0.387387387387	  0.432432432432	 0.0900900900901	             0.0	             0.0	             0.0	  0.018018018018	  0.018018018018	0.00900900900901	  0.036036036036	             0.0	0.00900900900901
skis            	           258.0	  0.104651162791	  0.259689922481	  0.127906976744	 0.0116279069767	  0.015503875969	0.00387596899225	  0.108527131783	  0.147286821705	 0.0852713178295	  0.062015503876	  0.062015503876	 0.0116279069767
snowboard       	            55.0	 0.0727272727273	             0.4	  0.218181818182	 0.0363636363636	 0.0363636363636	             0.0	 0.0545454545455	  0.127272727273	 0.0181818181818	             0.0	 0.0363636363636	             0.0
sports ball     	           244.0	  0.573770491803	  0.110655737705	 0.0204918032787	0.00819672131148	             0.0	0.00409836065574	  0.184426229508	0.00819672131148	             0.0	 0.0737704918033	  0.016393442623	             0.0
kite            	           385.0	  0.332467532468	  0.116883116883	 0.0883116883117	  0.025974025974	0.00779220779221	 0.0285714285714	  0.161038961039	 0.0701298701299	 0.0675324675325	 0.0337662337662	 0.0415584415584	  0.025974025974
baseball bat    	           130.0	  0.107692307692	  0.361538461538	  0.169230769231	0.00769230769231	0.00769230769231	             0.0	 0.0615384615385	  0.138461538462	 0.0846153846154	 0.0384615384615	 0.0153846153846	0.00769230769231
baseball glove  	           132.0	  0.295454545455	  0.378787878788	  0.030303030303	 0.0378787878788	0.00757575757576	             0.0	 0.0227272727273	0.00757575757576	 0.0151515151515	  0.166666666667	 0.0378787878788	             0.0
skateboard      	           178.0	  0.101123595506	  0.415730337079	  0.258426966292	             0.0	0.00561797752809	0.00561797752809	 0.0224719101124	 0.0280898876404	 0.0561797752809	 0.0561797752809	 0.0449438202247	0.00561797752809
surfboard       	           258.0	  0.100775193798	  0.313953488372	  0.197674418605	0.00387596899225	0.00387596899225	 0.0077519379845	  0.077519379845	  0.104651162791	  0.112403100775	  0.031007751938	 0.0193798449612	 0.0271317829457
tennis racket   	           216.0	  0.101851851852	  0.458333333333	  0.222222222222	0.00462962962963	0.00462962962963	             0.0	 0.0324074074074	 0.0648148148148	 0.0462962962963	 0.0324074074074	 0.0231481481481	0.00925925925926
bottle          	          1087.0	  0.232750689972	  0.248390064397	 0.0837166513339	0.00275988960442	0.00459981600736	0.00183992640294	  0.102115915363	 0.0901563937443	  0.017479300828	  0.142594296228	 0.0653173873045	0.00827966881325
wine glass      	           284.0	   0.19014084507	  0.257042253521	  0.179577464789	 0.0528169014085	 0.0281690140845	 0.0140845070423	 0.0598591549296	  0.105633802817	 0.0422535211268	 0.0422535211268	 0.0176056338028	 0.0105633802817
cup             	           818.0	  0.196821515892	  0.283618581907	  0.129584352078	  0.018337408313	 0.0195599022005	0.00488997555012	 0.0488997555012	 0.0452322738386	 0.0195599022005	  0.102689486553	  0.102689486553	 0.0281173594132
fork            	           169.0	 0.0355029585799	  0.230769230769	  0.284023668639	0.00591715976331	 0.0177514792899	 0.0118343195266	 0.0236686390533	   0.10650887574	  0.136094674556	 0.0414201183432	  0.094674556213	 0.0118343195266
knife           	           249.0	  0.156626506024	  0.232931726908	  0.120481927711	0.00803212851406	 0.0240963855422	0.00401606425703	  0.172690763052	  0.104417670683	 0.0321285140562	 0.0441767068273	 0.0722891566265	 0.0281124497992
spoon           	           205.0	  0.112195121951	  0.224390243902	  0.117073170732	  0.019512195122	 0.0390243902439	             0.0	 0.0585365853659	 0.0926829268293	   0.10243902439	  0.117073170732	   0.10243902439	 0.0146341463415
bowl            	           688.0	 0.0901162790698	  0.183139534884	  0.196220930233	 0.0203488372093	 0.0145348837209	 0.0261627906977	 0.0261627906977	 0.0421511627907	 0.0741279069767	  0.129360465116	  0.116279069767	 0.0813953488372
banana          	           488.0	 0.0204918032787	   0.18237704918	  0.145491803279	             0.0	0.00204918032787	0.00614754098361	 0.0573770491803	  0.256147540984	  0.161885245902	 0.0102459016393	 0.0922131147541	 0.0655737704918
apple           	           304.0	 0.0657894736842	  0.144736842105	 0.0921052631579	 0.0131578947368	             0.0	 0.0296052631579	 0.0986842105263	  0.174342105263	           0.125	 0.0526315789474	 0.0986842105263	  0.105263157895
sandwich        	           145.0	             0.0	  0.103448275862	   0.48275862069	0.00689655172414	 0.0206896551724	 0.0206896551724	             0.0	  0.048275862069	  0.262068965517	             0.0	 0.0137931034483	 0.0413793103448
orange          	           350.0	 0.0542857142857	  0.157142857143	  0.128571428571	0.00285714285714	 0.0685714285714	 0.0342857142857	            0.02	  0.151428571429	  0.174285714286	 0.0371428571429	  0.102857142857	 0.0685714285714
broccoli        	           463.0	0.00431965442765	  0.233261339093	  0.151187904968	             0.0	 0.0107991360691	 0.0172786177106	0.00863930885529	  0.224622030238	  0.136069114471	 0.0151187904968	  0.123110151188	 0.0755939524838
carrot          	           597.0	 0.0586264656616	  0.172529313233	 0.0469011725293	0.00335008375209	 0.0519262981575	0.00335008375209	  0.147403685092	  0.197654941374	 0.0402010050251	  0.105527638191	  0.154103852596	 0.0184254606365
hot dog         	            90.0	 0.0222222222222	  0.266666666667	  0.311111111111	             0.0	             0.0	 0.0222222222222	 0.0444444444444	  0.177777777778	  0.133333333333	             0.0	 0.0222222222222	             0.0
